id,program_id,university_id,applicant_gpa_4_0,applicant_lang_test,applicant_lang_score,outcome,year,synthetic
1533,140,25,3.49,IELTS,7.9,admit,2024,True
1534,140,25,3.54,IELTS,7.9,admit,2025,True
1535,140,25,2.99,IELTS,7.3,admit,2025,True
1536,140,25,3.41,IELTS,5.7,reject,2025,True
1537,140,25,3.57,IELTS,6.3,admit,2023,True
1538,140,25,2.99,IELTS,7.1,admit,2023,True
1539,140,25,3.13,IELTS,6.9,admit,2023,True
1540,140,25,2.98,IELTS,5.8,reject,2025,True
1541,141,26,2.92,IELTS,5.9,reject,2023,True
1542,141,26,3.46,IELTS,6.8,admit,2025,True
1543,141,26,3.44,IELTS,7.2,admit,2025,True
1544,141,26,2.69,IELTS,5.8,reject,2023,True
1545,141,26,3.34,IELTS,6.0,admit,2025,True
1546,141,26,3.34,IELTS,7.2,reject,2025,True
1547,141,26,2.85,IELTS,5.9,admit,2025,True
1548,141,26,3.46,IELTS,6.5,admit,2025,True
1549,141,26,3.91,IELTS,5.9,reject,2023,True
1550,142,26,2.89,TOPIK,5,admit,2024,True
1551,142,26,2.86,TOPIK,4,reject,2023,True
1552,142,26,3.2,TOPIK,6,admit,2025,True
1553,142,26,3.06,TOPIK,4,admit,2025,True
1554,142,26,2.4,TOPIK,5,admit,2023,True
1555,142,26,3.36,TOPIK,3,admit,2023,True
1556,142,26,2.83,TOPIK,4,admit,2025,True
1557,142,26,3.27,TOPIK,4,admit,2023,True
1558,142,26,2.56,TOPIK,6,reject,2025,True
1559,142,26,3.5,TOPIK,6,admit,2023,True
1560,142,26,3.1,TOPIK,3,reject,2024,True
1561,142,26,2.71,TOPIK,6,admit,2024,True
1562,143,26,3.48,IELTS,6.2,admit,2024,True
1563,143,26,3.26,IELTS,7.3,admit,2024,True
1564,143,26,3.04,IELTS,7.5,admit,2023,True
1565,143,26,3.51,IELTS,7.7,admit,2023,True
1566,143,26,3.08,IELTS,7.0,admit,2024,True
1567,143,26,2.46,IELTS,8.0,admit,2023,True
1568,143,26,3.26,IELTS,7.4,admit,2024,True
1569,143,26,2.97,IELTS,5.9,admit,2023,True
1570,144,26,3.14,IELTS,7.8,admit,2024,True
1571,144,26,3.25,IELTS,7.6,admit,2023,True
1572,144,26,3.74,IELTS,6.3,admit,2024,True
1573,144,26,3.45,IELTS,5.9,admit,2023,True
1574,144,26,3.96,IELTS,7.6,admit,2023,True
1575,144,26,3.2,IELTS,5.9,reject,2023,True
1576,144,26,3.1,IELTS,6.1,admit,2024,True
1577,144,26,2.42,IELTS,7.0,admit,2024,True
1578,144,26,3.39,IELTS,6.9,reject,2023,True
1579,144,26,2.98,IELTS,7.5,admit,2023,True
1580,144,26,2.48,IELTS,6.9,reject,2025,True
1581,144,26,3.18,IELTS,6.7,admit,2024,True
1582,144,26,3.25,IELTS,5.9,admit,2024,True
1583,144,26,2.78,IELTS,5.6,admit,2023,True
1584,145,26,2.69,IELTS,6.8,reject,2025,True
1585,145,26,3.39,IELTS,5.9,admit,2024,True
1586,145,26,2.88,IELTS,7.6,reject,2024,True
1587,145,26,3.28,IELTS,6.4,admit,2024,True
1588,145,26,3.89,IELTS,7.6,admit,2023,True
1589,145,26,3.23,IELTS,6.5,reject,2025,True
1590,145,26,3.95,IELTS,5.8,admit,2025,True
1591,145,26,3.66,IELTS,6.9,admit,2023,True
1592,146,27,2.61,IELTS,6.7,admit,2024,True
1593,146,27,3.39,IELTS,8.0,admit,2024,True
1594,146,27,3.44,IELTS,5.9,admit,2023,True
1595,146,27,3.25,IELTS,7.6,admit,2025,True
1596,146,27,2.92,IELTS,6.3,admit,2025,True
1597,146,27,2.62,IELTS,5.8,admit,2024,True
1598,146,27,3.42,IELTS,7.4,admit,2025,True
1599,146,27,3.65,IELTS,7.0,admit,2024,True
1600,147,27,3.26,IELTS,5.7,admit,2025,True
1601,147,27,3.31,IELTS,6.0,reject,2025,True
1602,147,27,2.38,IELTS,7.2,admit,2025,True
1603,147,27,3.62,IELTS,7.9,admit,2025,True
1604,147,27,2.46,IELTS,7.6,reject,2023,True
1605,147,27,3.17,IELTS,5.7,admit,2025,True
1606,147,27,3.6,IELTS,6.8,admit,2024,True
1607,147,27,3.43,IELTS,5.5,admit,2025,True
1608,148,27,3.67,IELTS,7.6,admit,2023,True
1609,148,27,2.83,IELTS,7.9,admit,2024,True
1610,148,27,2.95,IELTS,8.0,admit,2023,True
1611,148,27,3.17,IELTS,8.0,admit,2025,True
1612,148,27,3.32,IELTS,6.8,admit,2024,True
1613,148,27,3.02,IELTS,5.6,admit,2025,True
1614,148,27,2.72,IELTS,6.5,admit,2023,True
1615,148,27,2.79,IELTS,6.6,admit,2024,True
1616,148,27,4.0,IELTS,8.0,admit,2025,True
1617,148,27,3.65,IELTS,7.8,admit,2025,True
1618,148,27,2.76,IELTS,8.0,admit,2025,True
1619,148,27,2.81,IELTS,7.2,admit,2024,True
1620,149,27,3.61,IELTS,7.2,reject,2023,True
1621,149,27,4.0,IELTS,5.7,reject,2024,True
1622,149,27,2.91,IELTS,6.0,reject,2024,True
1623,149,27,3.83,IELTS,7.3,admit,2023,True
1624,149,27,3.82,IELTS,7.4,admit,2023,True
1625,149,27,3.66,IELTS,7.2,reject,2024,True
1626,149,27,3.24,IELTS,6.8,admit,2024,True
1627,149,27,3.56,IELTS,6.7,admit,2025,True
1628,149,27,3.52,IELTS,5.6,admit,2025,True
1629,149,27,3.27,IELTS,5.9,admit,2024,True
1630,149,27,3.35,IELTS,5.9,admit,2025,True
1631,150,27,3.87,IELTS,7.4,admit,2025,True
1632,150,27,3.62,IELTS,6.2,admit,2023,True
1633,150,27,3.33,IELTS,7.6,admit,2025,True
1634,150,27,3.67,IELTS,8.0,admit,2025,True
1635,150,27,3.12,IELTS,6.4,admit,2025,True
1636,150,27,3.55,IELTS,5.9,admit,2024,True
1637,150,27,3.51,IELTS,6.6,admit,2024,True
1638,150,27,3.21,IELTS,6.7,admit,2023,True
1639,150,27,2.91,IELTS,6.8,admit,2023,True
1640,150,27,3.38,IELTS,7.6,admit,2024,True
1641,150,27,3.31,IELTS,6.4,admit,2024,True
1642,150,27,3.82,IELTS,6.3,admit,2025,True
1643,150,27,3.58,IELTS,7.5,admit,2023,True
1644,150,27,3.59,IELTS,6.4,admit,2024,True
1645,151,28,3.39,IELTS,7.2,reject,2025,True
1646,151,28,3.59,IELTS,6.3,admit,2024,True
1647,151,28,3.95,IELTS,6.6,admit,2024,True
1648,151,28,3.57,IELTS,6.2,reject,2023,True
1649,151,28,3.75,IELTS,6.9,admit,2025,True
1650,151,28,3.49,IELTS,7.5,admit,2023,True
1651,151,28,3.56,IELTS,7.5,reject,2025,True
1652,151,28,3.84,IELTS,7.0,admit,2024,True
1653,151,28,3.6,IELTS,7.9,admit,2023,True
1654,151,28,3.92,IELTS,6.0,admit,2024,True
1655,151,28,3.8,IELTS,6.1,reject,2025,True
1656,151,28,3.44,IELTS,7.3,admit,2023,True
1657,151,28,3.38,IELTS,7.5,admit,2025,True
1658,152,28,3.56,IELTS,7.5,reject,2024,True
1659,152,28,3.15,IELTS,7.2,admit,2024,True
1660,152,28,3.44,IELTS,6.5,reject,2024,True
1661,152,28,3.24,IELTS,7.7,reject,2023,True
1662,152,28,3.06,IELTS,7.7,reject,2025,True
1663,152,28,3.1,IELTS,7.8,admit,2023,True
1664,152,28,2.9,IELTS,6.8,reject,2024,True
1665,152,28,3.97,IELTS,5.6,reject,2024,True
1666,152,28,3.22,IELTS,5.9,reject,2023,True
1667,152,28,3.52,IELTS,6.5,reject,2025,True
1668,153,28,2.78,IELTS,6.0,reject,2024,True
1669,153,28,3.29,IELTS,7.0,admit,2025,True
1670,153,28,3.24,IELTS,5.9,admit,2024,True
1671,153,28,3.01,IELTS,6.6,reject,2025,True
1672,153,28,3.55,IELTS,6.0,admit,2025,True
1673,153,28,3.42,IELTS,7.1,admit,2025,True
1674,153,28,4.0,IELTS,7.9,admit,2025,True
1675,153,28,4.0,IELTS,6.3,admit,2025,True
1676,153,28,3.7,IELTS,7.8,admit,2024,True
1677,153,28,3.11,IELTS,6.5,reject,2025,True
1678,153,28,2.81,IELTS,6.1,reject,2023,True
1679,153,28,3.84,IELTS,7.6,reject,2023,True
1680,153,28,3.28,IELTS,6.1,reject,2025,True
1681,154,28,3.91,IELTS,6.3,admit,2024,True
1682,154,28,3.89,IELTS,7.5,admit,2024,True
1683,154,28,3.48,IELTS,6.0,admit,2024,True
1684,154,28,3.61,IELTS,6.1,admit,2024,True
1685,154,28,2.92,IELTS,5.8,reject,2024,True
1686,154,28,3.34,IELTS,7.2,reject,2025,True
1687,154,28,3.09,IELTS,7.6,admit,2023,True
1688,154,28,3.87,IELTS,5.6,reject,2025,True
1689,154,28,3.23,IELTS,6.1,reject,2024,True
1690,154,28,2.88,IELTS,7.1,reject,2023,True
1691,154,28,3.96,IELTS,7.6,admit,2024,True
1692,154,28,3.94,IELTS,7.8,reject,2024,True
1693,155,28,4.0,IELTS,6.2,reject,2025,True
1694,155,28,3.42,IELTS,7.8,reject,2023,True
1695,155,28,3.57,IELTS,7.7,reject,2024,True
1696,155,28,3.7,IELTS,6.7,admit,2024,True
1697,155,28,3.5,IELTS,7.6,reject,2023,True
1698,155,28,2.95,IELTS,6.2,admit,2024,True
1699,155,28,3.14,IELTS,7.3,reject,2025,True
1700,155,28,3.27,IELTS,7.4,reject,2025,True
1701,156,28,3.18,IELTS,5.5,reject,2024,True
1702,156,28,3.82,IELTS,6.3,admit,2025,True
1703,156,28,3.65,IELTS,7.4,reject,2025,True
1704,156,28,4.0,IELTS,7.6,admit,2024,True
1705,156,28,2.97,IELTS,5.8,reject,2023,True
1706,156,28,3.86,IELTS,7.6,reject,2025,True
1707,156,28,3.94,IELTS,6.5,admit,2023,True
1708,156,28,3.82,IELTS,6.1,reject,2023,True
1709,156,28,3.35,IELTS,7.8,reject,2025,True
1710,156,28,3.26,IELTS,6.2,reject,2025,True
1711,156,28,3.35,IELTS,6.2,admit,2024,True
1712,156,28,3.87,IELTS,5.9,reject,2025,True
1713,156,28,3.58,IELTS,7.8,admit,2023,True
1714,157,29,2.78,IELTS,7.5,admit,2023,True
1715,157,29,2.97,IELTS,7.6,admit,2024,True
1716,157,29,3.16,IELTS,7.3,admit,2025,True
1717,157,29,2.98,IELTS,6.2,admit,2023,True
1718,157,29,3.26,IELTS,6.6,admit,2023,True
1719,157,29,2.99,IELTS,5.5,admit,2024,True
1720,157,29,2.8,IELTS,7.9,admit,2025,True
1721,157,29,3.02,IELTS,7.3,admit,2025,True
1722,157,29,2.61,IELTS,6.9,admit,2025,True
1723,157,29,2.83,IELTS,7.0,admit,2023,True
1724,157,29,3.21,IELTS,7.3,reject,2025,True
1725,157,29,3.14,IELTS,6.3,admit,2024,True
1726,157,29,3.64,IELTS,5.8,admit,2025,True
1727,157,29,2.91,IELTS,6.8,reject,2024,True
1728,158,29,3.02,TOPIK,3,admit,2023,True
1729,158,29,2.9,TOPIK,5,admit,2025,True
1730,158,29,3.26,TOPIK,6,reject,2024,True
1731,158,29,3.14,TOPIK,5,reject,2024,True
1732,158,29,2.35,TOPIK,5,reject,2024,True
1733,158,29,3.39,TOPIK,6,admit,2025,True
1734,158,29,2.96,TOPIK,6,admit,2025,True
1735,158,29,3.36,TOPIK,6,admit,2023,True
1736,158,29,3.22,TOPIK,6,admit,2024,True
1737,159,29,2.2,IELTS,6.9,reject,2025,True
1738,159,29,3.53,IELTS,7.6,admit,2025,True
1739,159,29,3.01,IELTS,6.2,reject,2023,True
1740,159,29,3.34,IELTS,6.8,admit,2023,True
1741,159,29,2.75,IELTS,7.9,admit,2023,True
1742,159,29,2.91,IELTS,6.0,reject,2025,True
1743,159,29,3.21,IELTS,7.7,admit,2023,True
1744,159,29,2.63,IELTS,8.0,admit,2024,True
1745,160,29,3.5,IELTS,6.3,admit,2024,True
1746,160,29,3.28,IELTS,7.6,admit,2024,True
1747,160,29,3.16,IELTS,7.1,admit,2025,True
1748,160,29,3.15,IELTS,7.1,reject,2024,True
1749,160,29,4.0,IELTS,7.8,admit,2025,True
1750,160,29,2.88,IELTS,6.0,admit,2023,True
1751,160,29,3.22,IELTS,7.4,admit,2023,True
1752,160,29,3.96,IELTS,6.5,admit,2025,True
1753,160,29,3.39,IELTS,6.5,admit,2025,True
1754,160,29,3.95,IELTS,5.9,admit,2024,True
1755,160,29,2.83,IELTS,5.9,admit,2024,True
1756,160,29,2.66,IELTS,7.3,reject,2023,True
1757,161,29,3.7,IELTS,7.6,admit,2024,True
1758,161,29,3.73,IELTS,6.6,admit,2024,True
1759,161,29,3.01,IELTS,7.4,reject,2023,True
1760,161,29,3.21,IELTS,6.0,admit,2025,True
1761,161,29,3.66,IELTS,6.7,admit,2023,True
1762,161,29,3.43,IELTS,7.3,reject,2023,True
1763,161,29,3.06,IELTS,6.2,admit,2024,True
1764,161,29,3.04,IELTS,6.3,reject,2023,True
1765,161,29,3.9,IELTS,6.8,admit,2025,True
1766,161,29,2.97,IELTS,6.9,reject,2023,True
1767,161,29,3.64,IELTS,5.7,admit,2023,True
1768,161,29,3.58,IELTS,7.5,admit,2023,True
1769,162,30,3.29,IELTS,5.7,reject,2024,True
1770,162,30,3.47,IELTS,6.3,admit,2023,True
1771,162,30,2.55,IELTS,6.4,reject,2025,True
1772,162,30,3.35,IELTS,6.0,admit,2023,True
1773,162,30,3.12,IELTS,6.6,admit,2024,True
1774,162,30,3.67,IELTS,5.8,admit,2024,True
1775,162,30,2.8,IELTS,7.1,reject,2023,True
1776,162,30,3.24,IELTS,6.7,admit,2023,True
1777,162,30,2.81,IELTS,7.2,admit,2024,True
1778,162,30,3.55,IELTS,5.7,admit,2025,True
1779,162,30,3.2,IELTS,7.9,reject,2025,True
1780,162,30,3.19,IELTS,6.7,admit,2025,True
1781,162,30,2.7,IELTS,7.5,admit,2024,True
1782,162,30,3.34,IELTS,7.4,admit,2024,True
1783,163,30,3.71,TOPIK,6,reject,2024,True
1784,163,30,3.65,TOPIK,3,admit,2023,True
1785,163,30,3.16,TOPIK,6,admit,2025,True
1786,163,30,3.44,TOPIK,3,admit,2023,True
1787,163,30,2.82,TOPIK,6,reject,2023,True
1788,163,30,3.3,TOPIK,5,admit,2024,True
1789,163,30,2.68,TOPIK,6,admit,2025,True
1790,163,30,3.19,TOPIK,3,admit,2024,True
1791,164,30,3.83,IELTS,6.5,admit,2024,True
1792,164,30,3.44,IELTS,7.1,admit,2024,True
1793,164,30,3.13,IELTS,6.2,admit,2024,True
1794,164,30,3.08,IELTS,6.6,admit,2023,True
1795,164,30,3.42,IELTS,7.0,admit,2023,True
1796,164,30,2.98,IELTS,6.7,reject,2023,True
1797,164,30,2.94,IELTS,7.6,admit,2023,True
1798,164,30,2.29,IELTS,6.4,admit,2025,True
1799,164,30,2.94,IELTS,7.4,admit,2025,True
1800,164,30,2.95,IELTS,5.9,admit,2024,True
1801,164,30,3.44,IELTS,8.0,admit,2025,True
1802,164,30,3.37,IELTS,6.9,reject,2024,True
1803,165,30,3.22,IELTS,7.6,reject,2025,True
1804,165,30,3.51,IELTS,7.5,admit,2025,True
1805,165,30,3.22,IELTS,6.1,admit,2024,True
1806,165,30,3.23,IELTS,7.5,reject,2023,True
1807,165,30,3.33,IELTS,7.2,admit,2023,True
1808,165,30,3.55,IELTS,5.8,admit,2024,True
1809,165,30,3.62,IELTS,7.4,reject,2023,True
1810,165,30,2.49,IELTS,7.0,reject,2025,True
1811,165,30,3.4,IELTS,5.8,admit,2025,True
1812,165,30,3.26,IELTS,7.8,admit,2024,True
1813,166,30,2.96,IELTS,7.3,admit,2023,True
1814,166,30,3.5,IELTS,6.4,admit,2025,True
1815,166,30,3.57,IELTS,6.5,admit,2025,True
1816,166,30,3.04,IELTS,7.6,admit,2024,True
1817,166,30,3.2,IELTS,6.4,reject,2024,True
1818,166,30,3.35,IELTS,7.1,admit,2023,True
1819,166,30,3.13,IELTS,7.5,admit,2024,True
1820,166,30,3.47,IELTS,7.7,reject,2023,True
1821,166,30,3.44,IELTS,5.6,admit,2025,True
1822,166,30,3.03,IELTS,7.3,admit,2025,True
1823,166,30,3.61,IELTS,8.0,admit,2025,True
1824,166,30,3.5,IELTS,6.5,admit,2023,True
1825,166,30,3.62,IELTS,7.9,reject,2023,True
1826,167,31,3.52,IELTS,6.3,admit,2024,True
1827,167,31,3.54,IELTS,5.9,admit,2023,True
1828,167,31,2.87,IELTS,6.0,admit,2023,True
1829,167,31,2.84,IELTS,7.7,reject,2024,True
1830,167,31,2.71,IELTS,7.4,reject,2025,True
1831,167,31,3.46,IELTS,7.3,admit,2025,True
1832,167,31,3.22,IELTS,6.8,admit,2025,True
1833,167,31,3.52,IELTS,6.8,admit,2025,True
1834,167,31,3.39,IELTS,5.6,reject,2023,True
1835,167,31,2.93,IELTS,7.4,reject,2023,True
1836,167,31,3.01,IELTS,5.8,admit,2024,True
1837,167,31,3.12,IELTS,5.8,admit,2025,True
1838,167,31,3.57,IELTS,6.6,admit,2025,True
1839,168,31,3.01,IELTS,7.4,admit,2023,True
1840,168,31,3.37,IELTS,7.7,admit,2023,True
1841,168,31,3.29,IELTS,6.2,admit,2023,True
1842,168,31,2.94,IELTS,6.9,admit,2024,True
1843,168,31,2.89,IELTS,6.3,admit,2024,True
1844,168,31,3.12,IELTS,6.6,admit,2024,True
1845,168,31,3.22,IELTS,5.7,reject,2024,True
1846,168,31,3.02,IELTS,6.0,admit,2023,True
1847,168,31,2.69,IELTS,6.8,admit,2024,True
1848,168,31,3.07,IELTS,7.0,admit,2024,True
1849,168,31,2.83,IELTS,7.3,admit,2025,True
1850,169,31,2.36,IELTS,6.8,admit,2024,True
1851,169,31,3.53,IELTS,7.7,admit,2025,True
1852,169,31,3.55,IELTS,6.6,admit,2025,True
1853,169,31,3.47,IELTS,7.9,admit,2024,True
1854,169,31,3.03,IELTS,5.8,admit,2024,True
1855,169,31,3.35,IELTS,6.4,reject,2024,True
1856,169,31,3.2,IELTS,6.2,admit,2025,True
1857,169,31,3.44,IELTS,5.6,reject,2024,True
1858,169,31,3.51,IELTS,6.0,admit,2024,True
1859,170,31,3.58,IELTS,7.7,admit,2023,True
1860,170,31,3.58,IELTS,6.3,admit,2024,True
1861,170,31,3.43,IELTS,7.3,admit,2025,True
1862,170,31,2.96,IELTS,6.8,admit,2024,True
1863,170,31,3.25,IELTS,7.3,admit,2023,True
1864,170,31,3.18,IELTS,7.2,admit,2025,True
1865,170,31,3.61,IELTS,5.6,admit,2024,True
1866,170,31,3.16,IELTS,7.3,admit,2025,True
1867,171,31,3.84,IELTS,7.4,admit,2023,True
1868,171,31,3.43,IELTS,5.8,admit,2025,True
1869,171,31,3.77,IELTS,7.4,reject,2023,True
1870,171,31,3.23,IELTS,6.0,admit,2025,True
1871,171,31,3.95,IELTS,5.9,admit,2025,True
1872,171,31,3.91,IELTS,6.1,admit,2023,True
1873,171,31,2.75,IELTS,7.0,admit,2025,True
1874,171,31,3.57,IELTS,6.7,reject,2024,True
1875,171,31,3.02,IELTS,7.6,admit,2024,True
1876,171,31,3.49,IELTS,5.7,reject,2023,True
1877,171,31,3.45,IELTS,6.1,admit,2024,True
1878,171,31,3.52,IELTS,7.9,admit,2025,True
1879,171,31,3.12,IELTS,5.6,admit,2024,True
1880,172,32,2.95,IELTS,7.9,reject,2025,True
1881,172,32,3.32,IELTS,7.0,admit,2023,True
1882,172,32,3.71,IELTS,6.5,admit,2025,True
1883,172,32,2.97,IELTS,5.7,admit,2023,True
1884,172,32,3.55,IELTS,6.1,admit,2024,True
1885,172,32,2.71,IELTS,5.8,reject,2023,True
1886,172,32,3.0,IELTS,7.5,admit,2024,True
1887,172,32,2.51,IELTS,6.8,reject,2025,True
1888,172,32,3.38,IELTS,6.4,reject,2025,True
1889,172,32,2.79,IELTS,7.8,admit,2025,True
1890,172,32,3.06,IELTS,7.5,reject,2023,True
1891,173,32,3.03,IELTS,5.7,reject,2024,True
1892,173,32,2.98,IELTS,7.0,reject,2024,True
1893,173,32,3.82,IELTS,6.0,admit,2024,True
1894,173,32,3.15,IELTS,5.6,admit,2023,True
1895,173,32,3.29,IELTS,7.2,admit,2023,True
1896,173,32,3.21,IELTS,6.9,admit,2024,True
1897,173,32,3.25,IELTS,7.5,reject,2024,True
1898,173,32,3.55,IELTS,7.1,reject,2023,True
1899,173,32,2.9,IELTS,8.0,admit,2024,True
1900,173,32,3.23,IELTS,7.9,admit,2023,True
1901,174,32,3.14,IELTS,6.7,reject,2023,True
1902,174,32,3.13,IELTS,5.9,admit,2023,True
1903,174,32,2.98,IELTS,6.8,reject,2023,True
1904,174,32,2.58,IELTS,7.1,admit,2023,True
1905,174,32,2.98,IELTS,7.9,admit,2023,True
1906,174,32,3.21,IELTS,6.4,admit,2023,True
1907,174,32,3.33,IELTS,6.4,admit,2025,True
1908,174,32,3.13,IELTS,6.1,admit,2024,True
1909,174,32,2.92,IELTS,6.0,reject,2023,True
1910,175,32,2.85,IELTS,7.5,admit,2024,True
1911,175,32,3.44,IELTS,6.7,admit,2023,True
1912,175,32,3.33,IELTS,6.0,admit,2023,True
1913,175,32,2.79,IELTS,6.9,admit,2023,True
1914,175,32,3.78,IELTS,6.0,admit,2023,True
1915,175,32,3.16,IELTS,5.7,admit,2025,True
1916,175,32,2.94,IELTS,5.8,reject,2025,True
1917,175,32,3.76,IELTS,6.2,admit,2025,True
1918,175,32,2.97,IELTS,8.0,reject,2023,True
1919,175,32,2.95,IELTS,7.7,admit,2024,True
1920,176,32,3.0,IELTS,7.2,admit,2024,True
1921,176,32,2.31,IELTS,6.2,reject,2024,True
1922,176,32,3.82,IELTS,6.7,admit,2025,True
1923,176,32,3.54,IELTS,6.2,admit,2024,True
1924,176,32,3.18,IELTS,6.3,admit,2024,True
1925,176,32,3.75,IELTS,5.6,admit,2023,True
1926,176,32,3.57,IELTS,6.6,admit,2025,True
1927,176,32,3.45,IELTS,5.7,admit,2025,True
1928,176,32,3.65,IELTS,6.7,admit,2023,True
1929,176,32,3.59,IELTS,7.6,admit,2024,True
1930,176,32,2.57,IELTS,6.1,admit,2025,True
1931,176,32,3.53,IELTS,6.1,admit,2023,True
1932,176,32,2.97,IELTS,7.0,reject,2023,True
1933,177,33,3.56,IELTS,7.5,admit,2024,True
1934,177,33,2.81,IELTS,5.6,admit,2024,True
1935,177,33,3.63,IELTS,6.9,admit,2024,True
1936,177,33,3.36,IELTS,6.5,admit,2024,True
1937,177,33,3.2,IELTS,7.1,admit,2024,True
1938,177,33,3.62,IELTS,6.7,admit,2023,True
1939,177,33,2.92,IELTS,7.8,reject,2024,True
1940,177,33,2.93,IELTS,6.8,admit,2025,True
1941,177,33,3.53,IELTS,5.7,admit,2025,True
1942,177,33,3.43,IELTS,7.8,admit,2023,True
1943,178,33,2.9,IELTS,7.1,admit,2025,True
1944,178,33,3.47,IELTS,7.5,admit,2024,True
1945,178,33,2.79,IELTS,7.1,admit,2023,True
1946,178,33,2.94,IELTS,7.7,reject,2025,True
1947,178,33,2.68,IELTS,6.2,reject,2023,True
1948,178,33,3.24,IELTS,7.0,admit,2025,True
1949,178,33,3.2,IELTS,6.9,admit,2024,True
1950,178,33,3.8,IELTS,6.0,admit,2025,True
1951,178,33,3.22,IELTS,7.2,admit,2024,True
1952,178,33,2.84,IELTS,7.0,admit,2023,True
1953,179,33,3.62,IELTS,6.5,admit,2024,True
1954,179,33,3.04,IELTS,7.7,reject,2024,True
1955,179,33,3.16,IELTS,6.1,admit,2023,True
1956,179,33,3.18,IELTS,6.0,admit,2024,True
1957,179,33,3.27,IELTS,6.5,admit,2025,True
1958,179,33,2.83,IELTS,6.4,admit,2025,True
1959,179,33,2.97,IELTS,6.6,admit,2024,True
1960,179,33,3.08,IELTS,5.6,admit,2025,True
1961,179,33,3.1,IELTS,6.2,admit,2023,True
1962,179,33,3.39,IELTS,6.1,admit,2025,True
1963,179,33,3.57,IELTS,5.6,admit,2024,True
1964,179,33,2.51,IELTS,7.1,reject,2024,True
1965,180,33,3.26,IELTS,7.5,admit,2023,True
1966,180,33,3.59,IELTS,7.9,reject,2024,True
1967,180,33,3.44,IELTS,5.9,reject,2025,True
1968,180,33,3.26,IELTS,6.0,admit,2024,True
1969,180,33,3.2,IELTS,7.1,reject,2023,True
1970,180,33,3.69,IELTS,7.0,admit,2024,True
1971,180,33,3.43,IELTS,5.6,admit,2025,True
1972,180,33,3.05,IELTS,7.6,reject,2024,True
1973,180,33,3.39,IELTS,6.7,admit,2025,True
1974,181,33,3.49,IELTS,6.8,admit,2023,True
1975,181,33,3.35,IELTS,6.8,admit,2023,True
1976,181,33,3.01,IELTS,6.4,reject,2023,True
1977,181,33,3.73,IELTS,7.0,admit,2023,True
1978,181,33,3.24,IELTS,7.1,admit,2025,True
1979,181,33,3.11,IELTS,6.0,admit,2024,True
1980,181,33,3.43,IELTS,6.9,reject,2024,True
1981,181,33,3.35,IELTS,7.4,admit,2023,True
1982,181,33,3.5,IELTS,6.4,admit,2024,True
1983,182,34,3.25,IELTS,6.5,admit,2025,True
1984,182,34,2.86,IELTS,6.2,admit,2025,True
1985,182,34,3.04,IELTS,6.9,admit,2024,True
1986,182,34,3.55,IELTS,7.8,admit,2025,True
1987,182,34,2.87,IELTS,6.3,admit,2024,True
1988,182,34,3.49,IELTS,6.3,admit,2023,True
1989,182,34,3.28,IELTS,7.0,admit,2023,True
1990,182,34,2.96,IELTS,7.3,reject,2025,True
1991,182,34,3.19,IELTS,6.4,reject,2024,True
1992,182,34,2.87,IELTS,7.6,reject,2025,True
1993,183,34,2.55,IELTS,7.9,reject,2025,True
1994,183,34,2.28,IELTS,6.1,reject,2024,True
1995,183,34,3.2,IELTS,6.9,admit,2024,True
1996,183,34,3.61,IELTS,6.4,admit,2025,True
1997,183,34,2.4,IELTS,6.5,admit,2023,True
1998,183,34,3.51,IELTS,5.6,admit,2025,True
1999,183,34,2.95,IELTS,6.7,admit,2024,True
2000,183,34,3.69,IELTS,6.3,admit,2023,True
2001,183,34,3.16,IELTS,7.2,admit,2023,True
2002,183,34,2.56,IELTS,5.6,reject,2025,True
2003,183,34,3.64,IELTS,6.3,admit,2023,True
2004,184,34,3.86,TOPIK,6,reject,2025,True
2005,184,34,3.27,TOPIK,6,admit,2025,True
2006,184,34,3.11,TOPIK,5,admit,2024,True
2007,184,34,2.96,TOPIK,4,admit,2023,True
2008,184,34,2.92,TOPIK,4,admit,2023,True
2009,184,34,3.08,TOPIK,4,admit,2024,True
2010,184,34,3.1,TOPIK,5,admit,2024,True
2011,184,34,3.08,TOPIK,3,admit,2025,True
2012,184,34,3.04,TOPIK,4,admit,2024,True
2013,184,34,2.33,TOPIK,4,reject,2024,True
2014,184,34,3.82,TOPIK,3,admit,2025,True
2015,184,34,3.31,TOPIK,6,admit,2023,True
2016,185,34,3.52,IELTS,5.9,admit,2024,True
2017,185,34,3.0,IELTS,7.2,admit,2025,True
2018,185,34,3.13,IELTS,8.0,admit,2024,True
2019,185,34,3.14,IELTS,6.3,admit,2024,True
2020,185,34,3.19,IELTS,6.7,admit,2023,True
2021,185,34,3.77,IELTS,7.8,admit,2023,True
2022,185,34,3.62,IELTS,7.5,admit,2025,True
2023,185,34,3.16,IELTS,7.0,admit,2024,True
2024,185,34,3.46,IELTS,7.8,admit,2023,True
2025,185,34,3.8,IELTS,5.6,admit,2025,True
2026,185,34,3.66,IELTS,6.2,admit,2024,True
2027,186,34,3.82,IELTS,7.3,admit,2024,True
2028,186,34,3.08,IELTS,6.5,reject,2025,True
2029,186,34,3.49,IELTS,5.8,admit,2024,True
2030,186,34,3.35,IELTS,6.5,admit,2025,True
2031,186,34,2.96,IELTS,5.7,reject,2023,True
